experiment_id,regime,target,model,method,cell,status_scope,archived_raw_value,reconstructed_value,reported_manuscript_value,status_flags,source_reference,discrepancy_description,release_treatment
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,R-BG,experiment,"{""baseline_raw_score"":0.1346153846153846,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.1346153846153846}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-QA,experiment,"{""baseline_raw_score"":0.5263157894736842,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.5263157894736842}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-Cloze,experiment,"{""baseline_raw_score"":0.5175438596491229,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.5175438596491229}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-BG,experiment,"{""baseline_raw_score"":0.2543859649122807,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.2543859649122807}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,R-ATT,experiment,"{""baseline_raw_accuracy"":0.5098039215686274,""baseline_success_count"":26,""dataset_count"":51,""exact_pvalue"":5.914449162540314e-05,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.5098039215686274,""significant"":true}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,R-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,R-ID,experiment,"{""baseline_raw_accuracy"":0.28846153846153844,""baseline_success_count"":15,""dataset_count"":52,""exact_pvalue"":0.3083789711622175,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.28846153846153844,""significant"":false}",–†,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-ATT,experiment,"{""baseline_raw_accuracy"":0.39473684210526316,""baseline_success_count"":90,""dataset_count"":228,""exact_pvalue"":1.0659724714050165e-06,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.39473684210526316,""significant"":true}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-IDeq,experiment,"{""baseline_raw_accuracy"":0.2894736842105263,""baseline_success_count"":33,""dataset_count"":114,""exact_pvalue"":0.1921917142569755,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.2894736842105263,""significant"":false}",–†,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,F-ID,experiment,"{""baseline_raw_accuracy"":0.34210526315789475,""baseline_success_count"":39,""dataset_count"":114,""exact_pvalue"":0.01751824612381921,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.34210526315789475,""significant"":true}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,MMLU,experiment,"{""formula"":""raw_mmlu_accuracy"",""raw_accuracy"":0.4638}",0.46,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-baseline,A,deaths,meta-llama/Llama-2-7b-chat-hf,Baseline,Average,experiment,"{""formula"":""unweighted_mean_unmasked_relative_probe_scores"",""included_cells"":[""R-QA"",""R-Cloze"",""R-BG"",""F-QA"",""F-Cloze"",""F-BG"",""R-ATT"",""F-ATT"",""F-ID""]}",44.44,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-QA,experiment,"{""baseline_raw_score"":0.23076923076923078,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.3076923076923077}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-Cloze,experiment,"{""baseline_raw_score"":0.09615384615384616,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.15384615384615385}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-BG,experiment,"{""baseline_raw_score"":0.1346153846153846,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.1346153846153846}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-QA,experiment,"{""baseline_raw_score"":0.5263157894736842,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.45614035087719296}",13.33,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-Cloze,experiment,"{""baseline_raw_score"":0.5175438596491229,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.2236842105263158}",56.78,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-BG,experiment,"{""baseline_raw_score"":0.2543859649122807,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.21052631578947367}",17.24,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-ATT,experiment,"{""baseline_raw_accuracy"":0.5098039215686274,""baseline_success_count"":26,""dataset_count"":51,""exact_pvalue"":5.914449162540314e-05,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.4117647058823529,""significant"":true}",62.26,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,R-ID,experiment,"{""baseline_raw_accuracy"":0.28846153846153844,""baseline_success_count"":15,""dataset_count"":52,""exact_pvalue"":0.3083789711622175,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.28846153846153844,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-ATT,experiment,"{""baseline_raw_accuracy"":0.39473684210526316,""baseline_success_count"":90,""dataset_count"":228,""exact_pvalue"":1.0659724714050165e-06,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.3157894736842105,""significant"":true}",54.55,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-IDeq,experiment,"{""baseline_raw_accuracy"":0.2894736842105263,""baseline_success_count"":33,""dataset_count"":114,""exact_pvalue"":0.1921917142569755,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.2719298245614035,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,F-ID,experiment,"{""baseline_raw_accuracy"":0.34210526315789475,""baseline_success_count"":39,""dataset_count"":114,""exact_pvalue"":0.01751824612381921,""formula"":""regime_a_mcq_forget"",""method_raw_accuracy"":0.3684210526315789,""significant"":true}",0.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,MMLU,cell,,N/A,,missing,,,preserve archived evidence and status
a-deaths-llama2-graddiff,A,deaths,meta-llama/Llama-2-7b-chat-hf,GradDiff,Average,experiment,"{""formula"":""unweighted_mean_unmasked_relative_probe_scores"",""included_cells"":[""R-QA"",""R-Cloze"",""R-BG"",""F-QA"",""F-Cloze"",""F-BG"",""R-ATT"",""F-ATT"",""F-ID""]}",56.02,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/graddiff_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-QA,experiment,"{""baseline_raw_score"":0.23076923076923078,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.21153846153846154}",91.67,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-Cloze,experiment,"{""baseline_raw_score"":0.09615384615384616,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.11538461538461539}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-BG,experiment,"{""baseline_raw_score"":0.1346153846153846,""formula"":""regime_a_generation_retain"",""method_raw_score"":0.15384615384615385}",100.00,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,F-QA,experiment,"{""baseline_raw_score"":0.5263157894736842,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.42543859649122806}",19.17,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,F-Cloze,experiment,"{""baseline_raw_score"":0.5175438596491229,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.35526315789473684}",31.36,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,F-BG,experiment,"{""baseline_raw_score"":0.2543859649122807,""formula"":""regime_a_generation_forget"",""method_raw_score"":0.17543859649122806}",31.03,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-ATT,experiment,"{""baseline_raw_accuracy"":0.5098039215686274,""baseline_success_count"":26,""dataset_count"":51,""exact_pvalue"":5.914449162540314e-05,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.49019607843137253,""significant"":true}",92.45,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-IDeq,experiment,,N/A,,verified,,,preserve archived evidence and status
a-deaths-llama2-npo,A,deaths,meta-llama/Llama-2-7b-chat-hf,NPO,R-ID,experiment,"{""baseline_raw_accuracy"":0.28846153846153844,""baseline_success_count"":15,""dataset_count"":52,""exact_pvalue"":0.3083789711622175,""formula"":""regime_a_mcq_retain"",""method_raw_accuracy"":0.2692307692307692,""significant"":false}",–,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/Llama2_Eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/npo_celebrity_death_llama2/evaluation_results.json""]}",,preserve archived evidence and status
